trajectory,C,u_per,I,u,soc,R1,C1,R0,k,s
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9744889,0.007906599,1832.435,0.008969107,0.03082886,18.611343
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97433335,0.00790691,1832.3868,0.008969107,0.03082886,18.616842
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9741778,0.007907222,1832.3389,0.008969107,0.03082886,18.622341
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9740222,0.007907531,1832.2913,0.008969107,0.03082886,18.627842
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97386664,0.007907838,1832.2433,0.008969107,0.03082886,18.633347
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97371113,0.007908146,1832.1957,0.008969107,0.03082886,18.638847
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97355556,0.00790845,1832.1477,0.008969107,0.03082886,18.644356
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9734,0.007908753,1832.0999,0.008969107,0.03082886,18.649862
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9732444,0.007909055,1832.052,0.008969107,0.03082886,18.655373
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97308886,0.007909357,1832.0045,0.008969107,0.03082886,18.660883
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97293335,0.0079096565,1831.9568,0.008969107,0.03082886,18.666397
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9727778,0.007909954,1831.9089,0.008969107,0.03082886,18.671906
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9726222,0.007910249,1831.861,0.008969107,0.03082886,18.677422
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97246665,0.007910546,1831.8132,0.008969107,0.03082886,18.682938
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97231114,0.007910841,1831.7654,0.008969107,0.03082886,18.688456
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9721556,0.007911131,1831.7179,0.008969107,0.03082886,18.693975
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.972,0.00791142,1831.6699,0.008969107,0.03082886,18.6995
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97184443,0.007911714,1831.6221,0.008969107,0.03082886,18.705019
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97168887,0.007912002,1831.5741,0.008969107,0.03082886,18.710546
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97153336,0.007912288,1831.5265,0.008969107,0.03082886,18.716072
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9713778,0.007912573,1831.4788,0.008969107,0.03082886,18.7216
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9712222,0.0079128565,1831.4312,0.008969107,0.03082886,18.727129
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97106665,0.007913141,1831.3833,0.008969107,0.03082886,18.73266
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9709111,0.00791342,1831.3356,0.008969107,0.03082886,18.73819
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9707556,0.007913699,1831.288,0.008969107,0.03082886,18.743723
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9706,0.007913979,1831.2402,0.008969107,0.03082886,18.74926
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97044444,0.007914256,1831.1924,0.008969107,0.03082886,18.754795
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9702889,0.007914532,1831.1444,0.008969107,0.03082886,18.760336
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9701333,0.007914806,1831.0968,0.008969107,0.03082886,18.765875
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9699778,0.007915079,1831.0494,0.008969107,0.03082886,18.771416
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9698222,0.007915352,1831.0016,0.008969107,0.03082886,18.776958
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96966666,0.007915622,1830.9536,0.008969107,0.03082886,18.782507
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9695111,0.007915891,1830.9058,0.008969107,0.03082886,18.788052
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9693556,0.007916158,1830.8586,0.008969107,0.03082886,18.7936
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9692,0.00791642,1830.8107,0.008969107,0.03082886,18.799149
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96904445,0.007916687,1830.7632,0.008969107,0.03082886,18.804697
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9688889,0.007916952,1830.7151,0.008969107,0.03082886,18.810251
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9687333,0.007917214,1830.6676,0.008969107,0.03082886,18.815805
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9685778,0.007917472,1830.62,0.008969107,0.03082886,18.82136
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.96842223,0.00791773,1830.5723,0.008969107,0.03082886,18.826918
